t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s
15493.226,-322011,2,11774,489504,ptp4l[15493.226]: master offset    -322011 s2 freq  +11774 path delay    489504,222.1760000000013
15494.226,-53617,2,38559,489504,ptp4l[15494.226]: master offset     -53617 s2 freq  +38559 path delay    489504,223.1760000000013
15495.227,-356554,2,7909,489504,ptp4l[15495.227]: master offset    -356554 s2 freq   +7909 path delay    489504,224.1770000000015
15496.227,-256555,2,17652,489504,ptp4l[15496.227]: master offset    -256555 s2 freq  +17652 path delay    489504,225.1770000000015
15497.227,-346677,2,8294,489504,ptp4l[15497.227]: master offset    -346677 s2 freq   +8294 path delay    489504,226.1770000000015
15498.228,-231565,2,19573,372015,ptp4l[15498.228]: master offset    -231565 s2 freq  +19573 path delay    372015,227.17799999999988
15499.228,-110297,2,31590,235958,ptp4l[15499.228]: master offset    -110297 s2 freq  +31590 path delay    235958,228.17799999999988
15500.229,-90799,2,33449,235958,ptp4l[15500.229]: master offset     -90799 s2 freq  +33449 path delay    235958,229.1790000000001
15501.229,-23908,2,40114,173983,ptp4l[15501.229]: master offset     -23908 s2 freq  +40114 path delay    173983,230.1790000000001
15502.23,300860,2,72892,153244,ptp4l[15502.230]: master offset     300860 s2 freq  +72892 path delay    153244,231.1800000000003
15503.231,-24542,2,40327,153244,ptp4l[15503.231]: master offset     -24542 s2 freq  +40327 path delay    153244,232.1810000000005
15504.231,-2502,2,42528,153244,ptp4l[15504.231]: master offset      -2502 s2 freq  +42528 path delay    153244,233.1810000000005
15505.231,-25844,2,40168,166461,ptp4l[15505.231]: master offset     -25844 s2 freq  +40168 path delay    166461,234.1810000000005
